IssuerName,SecurityId
Varun Beverages Limited,VBL.NS
Salem Erode Investments Ltd.,SALEM.NS
Franklin Industries Limited,FRANKLININD.NS
LKP Securities Limited,LKPSEC.NS
OSIAJEE TEXFAB LIMITED,OSIAJEE.NS
Corporate Merchant Bankers Limited,CMBL.NS
Sheela Foam Limited,SFL.NS
EIKO LIFESCIENCES LIMITED,EIKO.NS
Aditya Vision Limited,AVL.NS
Heads UP Ventures Limited,HEADSUP.NS
TCI Express Limited,TCIEXP.NS
Shashank Traders Limited,SHASHANK.NS
Laurus Labs Limited,LAURUSLABS.NS
NEW LIGHT APPARELS LIMTED,NEWLIGHT.NS
VEERAM SECURITIES LIMITED,VSL.NS
MARG TECHNO PROJECTS LIMITED,MTPL.NS
SHANGAR DECOR LIMITED,SHANGAR.NS
Globe Commercials Limited,GLCL.NS
Flora Corporation Limited,FLORACORP.NS
TruCap Finance Limited,TRU.NS
SUPER FINE KNITTERS LIMITED,SKL.NS
Raideep Industries Limited,RAIDEEPIND.NS
Pricol Limited,PRICOLLTD.NS
Classic Filaments Limited,CFL.NS
JITF INFRALOGISTICS LIMITED,JITFINFRA.NS
Sueryaa Knitwear Limited,SUERYAAKNI.NS
Tanvi Foods (India) Limited,TANVI.NS
RMC SWITCHGEARS LIMITED,RMC.NS
Parmax Pharma Limited,PARMAX.NS
LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,LLFICL.NS
DANUBE INDUSTRIES LIMITED,DANUBE.NS
Music Broadcast Limited,RADIOCITY.NS
Avenue Supermarts Limited,DMART.NS
IFL ENTERPRISES LIMITED,IFL.NS
Ontic Finserve Limited,ONTIC.NS
Sarthak Metals Limited,SMLT.NS
Chemcrux Enterprises Limited,CHEMCRUX.NS
Manomay Tex India Limited,MANOMAY.NS
Maximus International Limited,MAXIMUS.NS
Manas Properties Limited,MANAS.NS
CL Educate Limited,CLEDUCATE.NS
PRIME FRESH LIMITED,PRIMEFRESH.NS
Oceanic Foods Limited,OCEANIC.NS
Octaware Technologies Limited,OCTAWARE.NS
Shankara Building Products Limited,SHANKARA.NS
Escorp Asset Management Limited,ESCORP.NS
PARMESHWARI SILK MILLS LIMITED,PARMSILK.NS
KMS Medisurgi Limited,KMSMEDI.NS
Classic Leasing & Finance Ltd.,CLFL.NS
STARLINEPS ENTERPRISES LIMITED,STARLENT.NS
S Chand And Company Limited,SCHAND.NS
KANUNGO FINANCIERS LIMITED,KANUNGO.NS
Meera Industries Limited,MEERA.NS
Housing &Urban Development Corporation Ltd.,HUDCO.NS
PSP Projects Limited,PSPPROJECT.NS
Bhakti Gems And Jewellery Limited,BGJL.NS
Yug Decor Limited,YUG.NS
VARIMAN GLOBAL ENTERPRISES LIMITED,VARIMAN.NS
Star Cement Limited,STARCEMENT.NS
Riddhi Corporate Services Limited,RIDDHICORP.NS
Tejas Networks Limited,TEJASNET.NS
Eris Lifesciences Limited,ERIS.NS
Containerway International Limited,CONTAINER.NS
GTPL Hathway Limited,GTPL.NS
AU Small Finance Bank Limited,AUBANK.NS
ICICI Prudential Mutual Fund,LOWVOLIETF.NS
Gautam Exim Limited,GEL.NS
G G Engineering Limited,GGENG.NS
7NR Retail Limited,7.0NR.NS
Salasar Techno Engineering Limited,SALASAR.NS
Ganges Securities Ltd.,GANGESSECU.NS
Palash Securities Limited,PALASHSECU.NS
AVADH SUGAR & ENERGY LIMITED,AVADHSUGAR.NS
Magadh Sugar & Energy Limited,MAGADSUGAR.NS
Jigar Cables Limited,JIGAR.NS
Captain Technocast Limited,CTCL.NS
GlobalSpace Technologies Limited,GSTL.NS
UTI Mutual Fund,UTINEXT50.NS
SIS LIMITED,SIS.NS
Cochin Shipyard Limited,COCHINSHIP.NS
SMS Lifesciences India Ltd,SMSLIFE.NS
KIOCL Limited,KIOCL.NS
CHOTHANI FOODS LIMITED,CHOTHANI.NS
Smruthi Organics Limited,SMRUTHIORG.NS
Aditya Birla Capital Ltd,ABCAPITAL.NS
Apex Frozen Foods Limited,APEX.NS
Shish Industries Limited,SHISHIND.NS
KCD INDUSTRIES INDIA LIMITED,KCDGROUP.NS
Dixon Technologies (India) Limited,DIXON.NS
Bharat Road Network Limited,BRNL.NS
Dishman Carbogen Amcis Limited,DCAL.NS
Lasa Supergenerics Limited,LASA.NS
PRO CLB GLOBAL LIMITED,PROCLB.NS
Matrimony.com Limited,MATRIMONY.NS
Reliance Home Finance Limited,RHFL.NS
Capacit'e Infraprojects Limited,CAPACITE.NS
ICICI Lombard General Insurance Company Limited,ICICIGI.NS
Polo Queen Industrial and Fintech Limited,PQIF.NS
AAYUSH ART AND BULLION LIMITED,AAYUSHBULL.NS
SBI Life Insurance Company Limited,SBILIFE.NS
Prataap Snacks Limited,DIAMONDYD.NS
Share India Securities Limited,SHAREINDIA.NS
Trident Texofab Limited,TTFL.NS
Poojawestern Metaliks Limited,POOJA.NS
Sayaji Industries Limited,SAYAJIIND.NS
Vanta Bioscience Limited,VANTABIO.NS
Mehai Technology Limited,MEHAI.NS
IRIS Business Services Limited,IRIS.NS
Shree Ganesh Remedies Limited,SGRL.NS
Shreeji Translogistics Limited,STL.NS
Godrej Agrovet Limited,GODREJAGRO.NS
MAS Financial Services Limited,MASFIN.NS
Indian Energy Exchange Limited,IEX.NS
General Insurance Corporation of India,GICRE.NS
Kaarya Facilities and Services Limited,KAARYAFSL.NS
SHEETAL COOL PRODUCTS LIMITED,SCPL.NS
Tube Investments of India Ltd,TIINDIA.NS
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,NAM-INDIA.NS
Mahindra Logistics Limited,MAHLOG.NS
The New India Assurance Company Limited,NIACL.NS
IFGL Refractories Limited,IFGLEXPOR.NS
Khadim India Limited,KHADIM.NS
5paisa Capital Limited,5PAISA.NS
HDFC LIFE INSURANCE COMPANY LIMITED,HDFCLIFE.NS
Sanghvi Brands Limited,SBRANDS.NS
SHARIKA ENTERPRISES LIMITED,SHARIKA.NS
ICICI Prudential Mutual Fund,ICICIB22.NS
Aspira Pathlab & Diagnostics Limited,ASPIRA.NS
Diligent Media Corporation Limited,DNAMEDIA.NS
Dynamic Cables Limited,DYCL.NS
Ratnabhumi Developers Limited,RATNABHUMI.NS
Shalby Limited,SHALBY.NS
MRC AGROTECH LIMITED,MRCAGRO.NS
Diggi Multitrade Limited,DML.NS
CRYSTAL BUSINESS SYSTEM LIMITED,CRYSTAL.NS
Astron Paper & Board Mill Limited,ASTRON.NS
Chandrima Mercantiles limited,CHANDRIMA.NS
Rithwik Facility Management Services Limited,RITHWIKFMS.NS
Jhandewalas Foods Limited,JFL.NS
7SEAS ENTERTAINMENT LIMITED,7SEASL.NS
Apollo Micro Systems Limited,APOLLO.NS
Newgen Software Technologies Limited,NEWGEN.NS
Praxis Home Retail Limited,PRAXIS.NS
Amber Enterprises India Limited,AMBER.NS
TIRUPATI FOAM LIMITED,TIRUFOAM.NS
SRU Steels Limited,SRUSTEELS.NS
Ashoka Metcast Limited,ASHOKAMET.NS
Galaxy Surfactants Limited,GALAXYSURF.NS
Gautam Gems Limited,GGL.NS
MEDICO REMEDIES LIMITED,MEDICO.NS
Gujarat Hy-Spin Limited,GUJHYSPIN.NS
LORENZINI APPARELS LIMITED,LAL.NS
Kenvi Jewels Limited,KENVI.NS
The Indian Wood Products Co. Ltd.,IWP.NS
Tasty Dairy Specialities Limited,TDSL.NS
Bhatia Communications & Retail (India) Limited,BHATIA.NS
Shiva Mills Limited,SHIVAMILLS.NS
Aster DM Healthcare Limited,ASTERDM.NS
The Yamuna Syndicate Ltd,YSL.NS
KANCO TEA & INDUSTRIES LIMITED,KANCOTEA.NS
Angel Fibers Limited,ANGEL.NS
H.G. Infra Engineering Limited,HGINFRA.NS
Inflame Appliances Limited,INFLAME.NS
Bharat Parenterals Limited,BPLPHARMA.NS
Shreeshay Engineers Limited,SHREESHAY.NS
APEX CAPITAL AND FINANCE LIMITED,ACFL.NS
Bharat Dynamics Limited,BDL.NS
Active Clothing Co Limited,ACTIVE.NS
GOYAL ALUMINIUMS LIMITED,GOYALALUM.NS
Bandhan Bank Limited,BANDHANBNK.NS
Hindustan Aeronautics Limited,HAL.NS
DHARAN INFRA-EPC LIMITED,DHARAN.NS
Sandhar Technologies Limited,SANDHAR.NS
YASHO INDUSTRIES LIMITED,YASHO.NS
Benara Bearings and Pistons Limited,BENARA.NS
Mishra Dhatu Nigam Limited,MIDHANI.NS
Lex Nimble Solutions Limited,LEX.NS
Orissa Bengal Carrier Limited,OBCL.NS
Taylormade Renewables Limited,TRL.NS
Lemon Tree Hotels Limited,LEMONTREE.NS
Chemfab Alkalis Ltd,CHEMFAB.NS
HARDWYN INDIA LIMITED,HARDWYN.NS
DR LALCHANDANI LABS LIMITED,DLCL.NS
Orient Electric Limited,ORIENTELEC.NS
Dhruv Consultancy Services Limited,DHRUV.NS
Akshar Spintex Limited,AKSHAR.NS
Indo US Bio-Tech Limited,INDOUS.NS
ICICI Prudential Mutual Fund,BSE500IETF.NS
IndoStar Capital Finance Limited,INDOSTAR.NS
Milestone Furniture Limited,MILEFUR.NS
U. H. ZAVERI LIMITED,UHZAVERI.NS
Parvati Sweetners and Power Ltd.,PARVATI.NS
Megastar Foods Limited,MEGASTAR.NS
Innovators Facade Systems Limited,INNOVATORS.NS
UNIFINZ CAPITAL INDIA LIMITED,UCIL.NS
ZIM Laboratories Limited,ZIMLAB.NS
Affordable Robotic & Automation Limited,AFFORDABLE.NS
Dollar Industries Limited,DOLLAR.NS
NAKODA GROUP OF INDUSTRIES LIMITED,NGIL.NS
Palm Jewels Limited,PALMJEWELS.NS
Waa Solar Limited,WAA.NS
Adani Green Energy Limited,ADANIGREEN.NS
Unick Fix-A- Form and Printers Limited,UNICK.NS
SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA.NS
GAYATRI HIGHWAYS LTD,GAYAHWS.NS
RITES Limited,RITES.NS
Fine Organic Industries Limited,FINEORG.NS
Varroc Engineering Limited,VARROC.NS
Rajnish Wellness Limited,RAJNISH.NS
Gujarat Winding Systems Limited,GUJWIND.NS
Sophia Traexpo Limited,STRAEXPO.NS
Raw Edge Industrial Solutions Limited,RAWEDGE.NS
Supershakti Metaliks Limited,SUPERSHAKT.NS
Ashnisha Industries Limited,ASHNI.NS
RACONTEUR GLOBAL RESOURCES LIMITED,RACONTEUR.NS
HDFC Asset Management Company Limited,HDFCAMC.NS
Vivanta Industries Limited,VIVANTA.NS
Fratelli Vineyards Limited,FRATELLI.NS
CreditAccess Grameen Ltd.,CREDITACC.NS
AMIN TANNERY LIMITED,AMINTAN.NS
Deep Polymers Limited,DEEP.NS
Sungold Media and Entertainment Limited,SMEL.NS
ICICI Prudential Mutual Fund,NEXT50IETF.NS
Add-Shop E-Retail Limited,ASRL.NS
Space Incubatrics Technologies Limited,SPACEINCUBA.NS
Synergy Green Industries Limited,SGIL.NS
Ranjeet Mechatronics Limited,RANJEET.NS
IRCON International Ltd,IRCON.NS
Sky Gold And Diamonds Limited,SKYGOLD.NS
SBI Mutual Fund,SETFSN50.NS
Mac Hotels Limited,MACH.NS
Manorama Industries Limited,MANORAMA.NS
Innovative Ideals and Services (India) Limited,INNOVATIVE.NS
AAVAS Financiers Limited,AAVAS.NS
Garden Reach Shipbuilders & Engineers Limited,GRSE.NS
A-1 LIMITED,A1L.NS
Dolfin Rubbers Limited,DOLFIN.NS
Shubham Polyspin Limited,SHUBHAM.NS
AKI India Limited,AKI.NS
Sun Retail Limited,SUNRETAIL.NS
S. M. Gold Limited,SMGOLD.NS
VIVID MERCANTILE LIMITED,VIVIDM.NS
BCPL Railway Infrastructure Limited,BCPL.NS
ADANI TOTAL GAS LIMITED,ATGL.NS
The Phosphate Company Limited,PHOSPHATE.NS
Mirae Asset Mutual Fund,NIFTYETF.NS
Techno Electric & Engineering Company Limited,TECHNOE.NS
Roni Households Limited,RONI.NS
Shree Krishna Infrastructure Limited,SKIFL.NS
Diksha Greens Limited,DGL.NS
Aryan Share & Stock Brokers Ltd.,ARYAN.NS
NIVAKA FASHIONS LIMITED,NIVAKA.NS
DALMIA BHARAT LIMITED,DALBHARAT.NS
Aditya Birla Sun Life Mutual Fund,ABSLNN50ET.NS
Nila Spaces Ltd,NILASPACES.NS
Shankar Lal Rampal Dye-Chem Limited,SRD.NS
Trejhara Solutions Limited,TREJHARA.NS
Deccan Health Care Limited,DECCAN.NS
Axita Cotton Limited,AXITA.NS
KPI Green Energy Limited,KPIGREEN.NS
Hi-Klass Trading and Investment Limited,HIKLASS.NS
RPSG VENTURES LIMITED,RPSGVENT.NS
Spencer's Retail Limited,SPENCERS.NS
Gloster Ltd,GLOSTERLTD.NS
Xelpmoc Design and Tech Limited,XELPMOC.NS
SPA Capital Services Limited,SPACAPS.NS
Ritco Logistics Limited,RITCO.NS
Chalet Hotels Limited,CHALET.NS
Anmol India Limited,ANMOL.NS
Jonjua Overseas Limited,JONJUA.NS
Kranti Industries Limited,KRANTI.NS
The Anup Engineering Ltd,ANUP.NS
Gleam Fabmat Limited,GLEAM.NS
Arvind Fashions Limited,ARVINDFASN.NS
UTI Mutual Fund,UTISXN50.NS
Jyot International Marketing Limited,JYOTIN.NS
Ashapuri Gold Ornament Limited,AGOL.NS
Aartech Solonics Limited,AARTECH.NS
Humming Bird Education Limited,HBEL.NS
MSTC Limited,MSTCLTD.NS
Roopshri Resorts Limited,ROOPSHRI.NS
Chandni Machines Limited,CHANDNIMACH.NS
Northern Spirits Limited,NSL.NS
Rail Vikas Nigam Limited,RVNL.NS
Metropolis Healthcare Limited,METROPOLIS.NS
KPIT Technologies Ltd,KPITTECH.NS
Polycab India Limited,POLYCAB.NS
V R FILMS & STUDIOS LIMITED,VRFILMS.NS
VIKAS LIFECARE LIMITED,VIKASLIFE.NS
Neogen Chemicals Limited,NEOGEN.NS
G. K. P. Printing & Packaging Limited,GKP.NS
EVANS ELECTRIC LIMITED,EVANS.NS
BMW INDUSTRIES LIMITED,BMW.NS
Artemis Electricals and Projects Limited,AEPL.NS
Cian Healthcare Limited,CHCL.NS
Dhanashree Electronics Limited,DEL.NS
Harish Textile Engineers Limited,HARISH.NS
Prakash Pipes Limited,PPL.NS
Digicontent Limited,DGCONTENT.NS
Parshva Enterprises Limited,PARSHVA.NS
Anand Rayons Limited,ARL.NS
SBC EXPORTS LIMITED,SBC.NS
IndiaMART InterMESH Limited,INDIAMART.NS
CITY PULSE MULTIVENTURES LIMITED,CPML.NS
SK International Export Limited,SKIEL.NS
DCM NOUVELLE LIMITED,DCMNVL.NS
ICICI Prudential Mutual Fund,BANKIETF.NS
Nippon India Mutual Fund,SNXT50BEES.NS
AFFLE 3I LIMITED,AFFLE.NS
ICICI Prudential Mutual Fund,PVTBANIETF.NS
Spandana Sphoorty Financial Limited,SPANDANA.NS
STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR.NS
Transpact Enterprises Limited,TRANSPACT.NS
Alphalogic Techsys Limited,ALPHALOGIC.NS
Novateor Research Laboratories Limited,NOVATEOR.NS
360 ONE WAM LIMITED,360.0ONE.NS
IIFL CAPITAL SERVICES LIMITED,IIFLCAPS.NS
MUFIN GREEN FINANCE LIMITED,MUFIN.NS
Misquita Engineering Limited,MISQUITA.NS
Galactico Corporate Services Limited,GALACTICO.NS
Vaxfab Enterprises Limited,VEL.NS
Gujarat Fluorochemicals Limited,FLUOROCHEM.NS
Indian Railway Catering & Tourism Corporation Ltd,IRCTC.NS
GOBLIN INDIA LIMITED,GOBLIN.NS
Vishwaraj Sugar Industries Limited,VISHWARAJ.NS
Greenpanel Industries Limited,GREENPANEL.NS
Shahlon Silk Industries Limited,SHAHLON.NS
Aditya Birla Sun Life Mutual Fund,ABSLBANETF.NS
MOUNT HOUSING AND INFRASTRUCTURE LIMITED,MOUNT.NS
Anuroop Packaging Limited,ANUROOP.NS
COLAB PLATFORMS LIMITED,COLAB.NS
CSB Bank Limited,CSBBANK.NS
Ujjivan Small Finance Bank Limited,UJJIVANSFB.NS
Hindware Home Innovation Limited,HINDWAREAP.NS
Easun Capital Markets Limited,EASUN.NS
Prince Pipes and Fittings Limited,PRINCEPIPE.NS
Valencia Nutrition Limited,VALENCIA.NS
Assam Entrade Limited,ASSAMENT.NS
Gian Life Care Limited,GIANLIFE.NS
Artemis Medicare Services Limited,ARTEMISMED.NS
SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM.NS
ICICI Prudential Mutual Fund,MIDCAPIETF.NS
Mirae Asset Mutual Fund,NEXT50.NS
TRANWAY21 TECHNOLOGIES LIMITED,TRANWAY21.NS
Vardhan Capital & Finance Limited,VARDHANCFL.NS
UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO.NS
Chandra Bhagat Pharma Limited,CBPL.NS
Octavius Plantations Limited,OCTAVIUSPL.NS
Cohance Lifesciences Limited,COHANCE.NS
SM Auto Stamping Limited,SMAUTO.NS
SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD.NS
Nippon India Mutual Fund,8.0MPD.NS
Nippon India Mutual Fund,8.0ADR.NS
Nippon India Mutual Fund,8.0MPR.NS
Nippon India Mutual Fund,"#,#0.0A17.NS"
Nippon India Mutual Fund,8.0AMR.NS
Nippon India Mutual Fund,8.0BPB.NS
Nippon India Mutual Fund,8.0GPG.NS
Nippon India Mutual Fund,8.0ABB.NS
Nippon India Mutual Fund,8.0QPD.NS
Nippon India Mutual Fund,8.0AGG.NS
Nippon India Mutual Fund,8.0QPR.NS
Nippon India Mutual Fund,8.0AQD.NS
Nippon India Mutual Fund,8.0DPD.NS
Nippon India Mutual Fund,8.0AQR.NS
Nippon India Mutual Fund,8.0DPR.NS
Nippon India Mutual Fund,8.0ADD.NS
RO Jewels Limited,ROJL.NS
Cospower Engineering Limited,COSPOWER.NS
Nippon India Mutual Fund,11.0DPR.NS
Nippon India Mutual Fund,11.0GPG.NS
Nippon India Mutual Fund,11.0MPD.NS
Nippon India Mutual Fund,11.0MPR.NS
Nippon India Mutual Fund,11.0QPD.NS
Nippon India Mutual Fund,11.0QPR.NS
Nippon India Mutual Fund,11.0ADD.NS
Nippon India Mutual Fund,11.0ADR.NS
Nippon India Mutual Fund,11.0AGG.NS
Nippon India Mutual Fund,"#,#0.0A110.NS"
Nippon India Mutual Fund,11.0AMR.NS
Nippon India Mutual Fund,11.0AQD.NS
Nippon India Mutual Fund,11.0AQR.NS
Nippon India Mutual Fund,11.0DPD.NS
HITACHI ENERGY INDIA LIMITED,POWERINDIA.NS
DJ Mediaprint & Logistics Limited,DJML.NS
Nirmitee Robotics India Limited,NIRMITEE.NS
Natural Biocon (India) Limited,NATURAL.NS
REGIS INDUSTRIES LIMITED,REGIS.NS
Billwin Industries Limited,BILLWIN.NS
Aarti Surfactants Limited,AARTISURF.NS
BONLON INDUSTRIES LIMITED,BONLON.NS
Borosil Limited,BOROLTD.NS
ROSSARI BIOTECH LIMITED,ROSSARI.NS
NDR Auto Components Limited,NDRAUTO.NS
SURATWWALA BUSINESS GROUP LIMITED,SBGLP.NS
ICICI Prudential Mutual Fund,ALPL30IETF.NS
Max Healthcare Institute Limited,MAXHEALTH.NS
ICICI Prudential Mutual Fund,ITIETF.NS
Max India Limited,MAXIND.NS
HDFC Mutual Fund,HDFCNIFBAN.NS
UTI Mutual Fund,UTIBANKETF.NS
Happiest Minds Technologies Limited,HAPPSTMNDS.NS
Route Mobile Limited,ROUTE.NS
Samrat Forgings Limited,SAMRATFORG.NS
ADVAIT ENERGY TRANSITIONS LIMITED,ADVAIT.NS
Archidply Decor Limited,ADL.NS
Computer Age Management Services Limited,CAMS.NS
Chemcon Speciality Chemicals Limited,CHEMCON.NS
Secmark Consultancy Limited,SECMARK.NS
ANGEL ONE LIMITED,ANGELONE.NS
Atam Valves Limited,ATAM.NS
Mazagon Dock Shipbuilders Limited,MAZDOCK.NS
UTI Asset Management Company Limited,UTIAMC.NS
G M Polyplast Limited,GMPL.NS
Likhitha Infrastructure Limited,LIKHITHA.NS
Veer Global Infraconstruction Limited,VGIL.NS
Hemisphere Properties India Limited,HEMIPROP.NS
Equitas Small Finance Bank Limited,EQUITASBNK.NS
Shine Fashions (India) Limited,SHINEFASH.NS
Gland Pharma Limited,GLAND.NS
Mirae Asset Mutual Fund,ESG.NS
Net Pix Shorts Digital Media Limited,NETPIX.NS
Restaurant Brands Asia Limited,RBA.NS
TARC LIMITED,TARC.NS
Ravinder Heights Limited,RVHL.NS
Fairchem Organics Limited,FAIRCHEMOR.NS
Mrs. Bectors Food Specialities Limited,BECTORFOOD.NS
Antony Waste Handling Cell Limited,AWHCL.NS
Nippon India Mutual Fund,INFRABEES.NS
RITA FINANCE AND LEASING LIMITED,RFLL.NS
Indian Railway Finance Corporation,IRFC.NS
Indigo Paints Limited,INDIGOPNTS.NS
Home First Finance Company India Limited,HOMEFIRST.NS
STOVE KRAFT LIMITED,STOVEKRAFT.NS
MRP Agro Limited,MRP.NS
SMC Global Securities Limited,SMCGLOBAL.NS
Nureca Limited,NURECA.NS
RailTel Corporation of India Limited,RAILTEL.NS
Heranba Industries Limited,HERANBA.NS
Davangere Sugar Company Limited,DAVANGERE.NS
DRC Systems India Limited,DRCSYSTEMS.NS
Adjia Technologies Limited,ADJIA.NS
MTAR Technologies Limited,MTARTECH.NS
Jubilant Ingrevia Limited,JUBLINGREA.NS
Easy Trip Planners Limited,EASEMYTRIP.NS
Knowledge Marine & Engineering Works Limited,KMEW.NS
SUUMAYA CORPORATION LIMITED,SUUMAYA.NS
Anupam Rasayan India Limited,ANURAS.NS
Craftsman Automation Limited,CRAFTSMAN.NS
Laxmi Organic Industries Limited,LXCHEM.NS
Kalyan Jewellers India Limited,KALYANKJIL.NS
Suryoday Small Finance Bank Limited,SURYODAY.NS
Nazara Technologies Limited,NAZARA.NS
Suvidhaa Infoserve Limited,SUVIDHAA.NS
Niks Technology Limited,NIKSTECH.NS
BARBEQUE-NATION HOSPITALITY LIMITED,BARBEQUE.NS
EKI Energy Services Limited,EKI.NS
Rajeshwari Cans Limited,RCAN.NS
Jetmall Spices and Masala Limited,JETMALL.NS
Lodha Developers Limited,LODHA.NS
Deep Industries Limited,DEEPINDS.NS
Kuberan Global Edu Solutions Limited,KGES.NS
Mirae Asset Mutual Fund,MAFANG.NS
ICICI Prudential Mutual Fund,HEALTHIETF.NS
Vineet Laboratories Limited,VINEETLAB.NS
Shyam Metalics and Energy Limited,SHYAMMETL.NS
Sona BLW Precision Forgings Limited,SONACOMS.NS
Dodla Dairy Limited,DODLA.NS
Krishna Institute of Medical Sciences Limited,KIMS.NS
Adeshwar Meditex Limited,ADESHWAR.NS
Times Green Energy (India) Limited,TIMESGREEN.NS
India Pesticides Limited,IPL.NS
Focus Business Solution Limited,FOCUS.NS
G R Infraprojects Limited,GRINFRA.NS
Clean Science and Technology Limited,CLEAN.NS
AA Plus Tradelink Limited,AAPLUSTRAD.NS
Eternal Limited,ETERNAL.NS
Tatva Chintan Pharma Chem Limited,TATVA.NS
ALIVUS LIFE SCIENCES LIMITED,ALIVUS.NS
Mirae Asset Mutual Fund,BFSI.NS
Gretex Corporate Services Limited,GCSL.NS
Rolex Rings Limited,ROLEXRINGS.NS
ICICI Prudential Mutual Fund,FMCGIETF.NS
Exxaro Tiles Limited,EXXARO.NS
Krsnaa Diagnostics Limited,KRSNAA.NS
Windlas Biotech Limited,WINDLAS.NS
Devyani International Limited,DEVYANI.NS
Meghmani Organics Limited,MOL.NS
Epigral Limited,EPIGRAL.NS
CarTrade Tech Limited,CARTRADE.NS
Nuvoco Vistas Corporation Limited,NUVOCO.NS
Aptus Value Housing Finance India Limited,APTUS.NS
Chemplast Sanmar Limited,CHEMPLASTS.NS
SHARPLINE BROADCAST LIMITED,SHARPLINE.NS
Aashka Hospitals Limited,AASHKA.NS
Axis Mutual Fund,AXISTECETF.NS
Axis Mutual Fund,AXISHCETF.NS
ACUTAAS CHEMICALS LIMITED,ACUTAAS.NS
Vijaya Diagnostic Centre Limited,VIJAYA.NS
Naapbooks Limited,NBL.NS
PlatinumOne Business Services Limited,POBS.NS
Axis Mutual Fund,AXISCETF.NS
Sansera Engineering Limited,SANSERA.NS
Prevest Denpro Limited,PREVEST.NS
Markolines Pavement Technologies Limited,MARKOLINES.NS
Mirae Asset Mutual Fund,MASPTOP50.NS
SBL Infratech Limited,SBLI.NS
Paras Defence and Space Technologies Limited,PARAS.NS
Getalong Enterprise Limited,GETALONG.NS
Shri Venkatesh Refineries Limited,SVRL.NS
Aditya Birla Sun Life AMC Limited,ABSLAMC.NS
Promax Power Limited,PROMAX.NS
Samor Reality Limited,SAMOR.NS
Adishakti Loha and Ispat Limited,ADISHAKTI.NS
CWD Limited,CWD.NS
ICICI Prudential Mutual Fund,CONSUMIETF.NS
FSN E-Commerce Ventures Limited,NYKAA.NS
Fino Payments Bank Limited,FINOPB.NS
S.J.S. Enterprises Limited,SJS.NS
DSP Mutual Fund,EQUAL50ADD.NS
Sigachi Industries Limited,SIGACHI.NS
PB Fintech Limited,POLICYBZR.NS
Suyog Gurbaxani Funicular Ropeways Limited,SGFRL.NS
One 97 Communications Limited,PAYTM.NS
Sapphire Foods India Limited,SAPPHIRE.NS
Latent View Analytics Limited,LATENTVIEW.NS
Tarsons Products Limited,TARSONS.NS
Omnipotent Industries Limited,OMNIPOTENT.NS
Go Fashion (India) Limited,GOCOLORS.NS
DMR Hydroengineering & Infrastructures Limited,DMR.NS
HI-TECH PIPES LIMITED,HITECH.NS
Star Health and Allied Insurance Company Limited,STARHEALTH.NS
Tega Industries Limited,TEGA.NS
Mirae Asset Mutual Fund,MAHKTECH.NS
Anand Rathi Wealth Limited,ANANDRATHI.NS
Zodiac Energy Limited,ZODIAC.NS
RateGain Travel Technologies Limited,RATEGAIN.NS
Shriram Properties Limited,SHRIRAMPPS.NS
Jet Freight Logistics Limited,JETFREIGHT.NS
C.E. Info Systems Limited,MAPMYINDIA.NS
Metro Brands Limited,METROBRAND.NS
Medplus Health Services Limited,MEDPLUS.NS
Data Patterns (India) Limited,DATAPATTNS.NS
HP Adhesives Limited,HPAL.NS
Supriya Lifescience Limited,SUPRIYA.NS
CLARA INDUSTRIES LIMITED,CLARA.NS
Wherrelz IT Solutions Limited,WITS.NS
Motilal Oswal Mutual Fund,MONQ50.NS
DSP Mutual Fund,MIDQ50ADD.NS
DSP Mutual Fund,NIFTY50ADD.NS
CMS Info Systems Limited,CMSINFO.NS
Brand Concepts Limited,BCONCEPTS.NS
Ascensive Educare Limited,ASCENSIVE.NS
FABINO ENTERPRISES LIMITED,FABINO.NS
WONDER ELECTRICALS LIMITED,WEL.NS
ICICI Prudential Mutual Fund,AUTOIETF.NS
AGS TRANSACT TECHNOLOGIES LIMITED,AGSTRA.NS
ALKOSIGN LIMITED,ALKOSIGN.NS
Mirae Asset Mutual Fund,MAKEINDIA.NS
AWL AGRI BUSINESS LIMITED,AWL.NS
Quality RO Industries Limited,QRIL.NS
Safa Systems & Technologies Limited,SSTL.NS
DEV INFORMATION TECHNOLOGY LIMITED,DEVIT.NS
Vedant Fashions Limited,MANYAVAR.NS
Maruti Interior Products Limited,SPITZE.NS
Motilal Oswal Mutual Fund,MOMOMENTUM.NS
SoftTech Engineers Limited,SOFTTECH.NS
Aditya Birla Sun Life Mutual Fund,TECH.NS
Aditya Birla Sun Life Mutual Fund,HEALTHY.NS
Aditya Birla Sun Life Mutual Fund,BSLNIFTY.NS
Ekennis Software Service Limited,EKENNIS.NS
Mirae Asset Mutual Fund,MIDCAPETF.NS
Eureka Forbes Limited,EUREKAFORB.NS
Gateway Distriparks Limited,GATEWAY.NS
GMR Power and Urban Infra Limited,GMRP&UI.NS
Bhatia Colour Chem Limited,BCCL.NS
